EmployeeID,PredictedProbability,RiskLevel,Driver_1,SHAP_1,FeatureValue_1,Impact_1,Driver_2,SHAP_2,FeatureValue_2,Impact_2,Driver_3,SHAP_3,FeatureValue_3,Impact_3,Department,JobRole,Gender,Age,BusinessTravel,EducationField,MaritalStatus,MonthlyIncome,YearsAtCompany,OverTime,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,EngagementScore,WellbeingScore,CareerGrowthScore,LoyaltyScore,AttritionRiskScore,RecommendationCategory,AIRecommendation,RetentionPriorityScore
1148,0.5098,Medium,OvertimeRisk,2.1517,0,Increases Attrition Risk,FrequentTraveler,0.845,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6034,1.0,Increases Attrition Risk,Research & Development,Laboratory Technician,Female,49,Travel_Rarely,Life Sciences,Married,3211,9,No,1,3,2,2.333333333,1.0,0.383,0.82,0.533,Retention,Understand employee expectations and strengthen long-term retention strategies.,51.0
1170,0.5129,Medium,OvertimeRisk,1.7998,0,Increases Attrition Risk,StockOptionLevel,1.1742,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6858,7.0,Increases Attrition Risk,Research & Development,Research Scientist,Female,27,Travel_Rarely,Medical,Married,3517,3,No,3,2,3,2.0,1.0,0.476,0.5,0.133,Retention,Understand employee expectations and strengthen long-term retention strategies.,51.0
165,0.5074,Medium,OvertimeRisk,1.8916,1,Increases Attrition Risk,FrequentTraveler,1.0187,0.0,Increases Attrition Risk,NumCompaniesWorked,0.816,1.0,Increases Attrition Risk,Research & Development,Research Scientist,Male,27,Non-Travel,Medical,Divorced,2566,1,Yes,3,3,2,2.666666667,1.0,0.429,0.5,0.4,Retention,Understand employee expectations and strengthen long-term retention strategies.,51.0
634,0.5102,Medium,OvertimeRisk,1.87,0,Increases Attrition Risk,StockOptionLevel,1.2479,0.0,Increases Attrition Risk,FrequentTraveler,0.6355,0.0,Increases Attrition Risk,Human Resources,Human Resources,Male,36,Travel_Rarely,Life Sciences,Married,2342,5,No,1,1,3,1.0,0.666666667,0.571,0.71,0.267,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",51.0
1267,0.5062,Medium,OvertimeRisk,2.0757,0,Increases Attrition Risk,FrequentTraveler,1.0075,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6602,1.0,Increases Attrition Risk,Research & Development,Laboratory Technician,Male,41,Travel_Rarely,Life Sciences,Divorced,2289,5,No,1,3,3,1.666666667,1.333333333,0.548,0.83,0.267,Retention,Understand employee expectations and strengthen long-term retention strategies.,51.0
1204,0.513,Medium,OvertimeRisk,1.7392,0,Increases Attrition Risk,StockOptionLevel,1.3006,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8088,3.0,Increases Attrition Risk,Research & Development,Healthcare Representative,Male,53,Travel_Rarely,Medical,Married,7005,4,No,4,2,3,3.0,1.0,0.573,0.33,0.267,Retention,Understand employee expectations and strengthen long-term retention strategies.,51.0
763,0.5095,Medium,OvertimeRisk,2.0261,1,Increases Attrition Risk,FrequentTraveler,0.985,1.0,Increases Attrition Risk,NumCompaniesWorked,0.7431,6.0,Increases Attrition Risk,Research & Development,Research Scientist,Male,26,Travel_Frequently,Life Sciences,Married,2042,3,Yes,1,1,3,1.0,0.666666667,0.383,0.43,0.467,Retention,Understand employee expectations and strengthen long-term retention strategies.,51.0
38,0.5,Medium,OvertimeRisk,1.709,0,Increases Attrition Risk,StockOptionLevel,1.1531,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5781,1.0,Increases Attrition Risk,Sales,Sales Representative,Female,35,Travel_Rarely,Marketing,Married,2014,2,No,4,4,3,2.666666667,1.666666667,0.337,0.67,0.067,Retention,Understand employee expectations and strengthen long-term retention strategies.,50.0
1053,0.5009,Medium,OvertimeRisk,2.0306,0,Increases Attrition Risk,NumCompaniesWorked,0.8334,1.0,Increases Attrition Risk,FrequentTraveler,0.7179,0.0,Increases Attrition Risk,Research & Development,Research Scientist,Male,30,Non-Travel,Technical Degree,Divorced,1274,1,No,3,3,2,2.333333333,1.0,0.381,0.5,0.2,Retention,Understand employee expectations and strengthen long-term retention strategies.,50.0
315,0.5014,Medium,OvertimeRisk,1.9902,1,Increases Attrition Risk,StockOptionLevel,1.1458,0.0,Increases Attrition Risk,NumCompaniesWorked,1.0274,1.0,Increases Attrition Risk,Research & Development,Manager,Male,39,Travel_Rarely,Medical,Married,17068,21,Yes,1,3,3,2.333333333,1.333333333,0.41,0.95,0.667,Retention,Understand employee expectations and strengthen long-term retention strategies.,50.0
551,0.4987,Medium,OvertimeRisk,2.0786,0,Increases Attrition Risk,FrequentTraveler,0.8914,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7615,1.0,Increases Attrition Risk,Research & Development,Laboratory Technician,Male,23,Travel_Rarely,Medical,Married,2500,4,No,1,2,4,2.0,1.333333333,0.405,0.67,0.2,Retention,Understand employee expectations and strengthen long-term retention strategies.,50.0
254,0.501,Medium,OvertimeRisk,2.1456,1,Increases Attrition Risk,StockOptionLevel,1.4057,0.0,Increases Attrition Risk,NumCompaniesWorked,0.4871,3.0,Increases Attrition Risk,Research & Development,Research Scientist,Female,42,Travel_Rarely,Life Sciences,Single,6545,3,Yes,1,4,3,2.666666667,1.666666667,0.464,0.27,0.667,Retention,Understand employee expectations and strengthen long-term retention strategies.,50.0
291,0.4977,Medium,OvertimeRisk,2.1511,1,Increases Attrition Risk,StockOptionLevel,1.19,0.0,Increases Attrition Risk,NumCompaniesWorked,0.4475,9.0,Increases Attrition Risk,Research & Development,Research Director,Female,49,Travel_Frequently,Life Sciences,Single,18665,3,Yes,1,3,3,2.333333333,1.333333333,0.644,0.13,0.467,Retention,Understand employee expectations and strengthen long-term retention strategies.,50.0
272,0.5049,Medium,OvertimeRisk,2.1941,1,Increases Attrition Risk,FrequentTraveler,0.8635,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8625,1.0,Increases Attrition Risk,Research & Development,Manager,Male,47,Non-Travel,Life Sciences,Married,11849,10,Yes,2,1,2,2.0,0.333333333,0.324,0.91,0.867,Retention,Understand employee expectations and strengthen long-term retention strategies.,50.0
311,0.4963,Medium,OvertimeRisk,1.9743,0,Increases Attrition Risk,StockOptionLevel,1.3479,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6485,3.0,Increases Attrition Risk,Human Resources,Human Resources,Male,31,Travel_Rarely,Human Resources,Married,6410,2,No,1,1,3,1.333333333,0.666666667,0.418,0.2,0.267,Retention,Understand employee expectations and strengthen long-term retention strategies.,50.0
259,0.5012,Medium,OvertimeRisk,1.8138,0,Increases Attrition Risk,StockOptionLevel,1.3541,0.0,Increases Attrition Risk,NumCompaniesWorked,1.042,1.0,Increases Attrition Risk,Research & Development,Research Scientist,Male,51,Travel_Rarely,Life Sciences,Married,2723,1,No,4,3,2,2.666666667,1.0,0.333,0.5,0.133,Retention,Understand employee expectations and strengthen long-term retention strategies.,50.0
687,0.495,Medium,OvertimeRisk,1.9341,1,Increases Attrition Risk,StockOptionLevel,1.3367,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6445,2.0,Increases Attrition Risk,Research & Development,Laboratory Technician,Male,41,Travel_Rarely,Medical,Single,4721,18,Yes,1,4,3,2.333333333,1.666666667,0.337,0.86,0.467,Retention,Understand employee expectations and strengthen long-term retention strategies.,50.0
231,0.4988,Medium,OvertimeRisk,2.1577,0,Increases Attrition Risk,StockOptionLevel,1.1901,0.0,Increases Attrition Risk,EngagementScore,-0.5379,2.333333333,Reduces Attrition Risk,Research & Development,Laboratory Technician,Female,52,Travel_Rarely,Life Sciences,Single,3212,2,No,4,3,2,2.333333333,1.0,0.384,0.29,0.133,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",50.0
169,0.504,Medium,OvertimeRisk,1.9607,0,Increases Attrition Risk,StockOptionLevel,1.1457,0.0,Increases Attrition Risk,JobSatisfaction,-0.6224,4.0,Reduces Attrition Risk,Sales,Sales Executive,Female,38,Travel_Rarely,Life Sciences,Single,8686,8,No,4,1,4,2.0,1.0,0.679,0.62,0.0,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",50.0
157,0.4992,Medium,OvertimeRisk,1.8595,0,Increases Attrition Risk,StockOptionLevel,1.1308,0.0,Increases Attrition Risk,NumCompaniesWorked,1.0418,2.0,Increases Attrition Risk,Research & Development,Manufacturing Director,Male,51,Travel_Rarely,Medical,Married,6132,1,No,3,2,3,2.0,1.0,0.56,0.09,0.133,Retention,Understand employee expectations and strengthen long-term retention strategies.,50.0
406,0.5005,Medium,OvertimeRisk,1.9043,0,Increases Attrition Risk,FrequentTraveler,0.7796,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5758,5.0,Increases Attrition Risk,Research & Development,Laboratory Technician,Male,25,Travel_Rarely,Medical,Married,4031,2,No,1,1,3,1.333333333,0.666666667,0.381,0.29,0.267,Retention,Understand employee expectations and strengthen long-term retention strategies.,50.0
1005,0.505,Medium,OvertimeRisk,2.1229,0,Increases Attrition Risk,StockOptionLevel,1.2824,0.0,Increases Attrition Risk,TotalWorkingYears,-0.4525,8.0,Reduces Attrition Risk,Research & Development,Laboratory Technician,Male,26,Travel_Rarely,Other,Single,3578,7,No,1,3,3,2.666666667,1.333333333,0.357,0.78,0.267,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",50.0
999,0.495,Medium,OvertimeRisk,2.0687,0,Increases Attrition Risk,StockOptionLevel,1.28,0.0,Increases Attrition Risk,JobSatisfaction,-0.5079,4.0,Reduces Attrition Risk,Research & Development,Research Scientist,Male,26,Travel_Rarely,Medical,Single,3904,4,No,4,1,3,2.333333333,0.666666667,0.335,0.67,0.067,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",50.0
368,0.4959,Medium,OvertimeRisk,2.1185,0,Increases Attrition Risk,StockOptionLevel,1.2733,0.0,Increases Attrition Risk,NumCompaniesWorked,0.713,6.0,Increases Attrition Risk,Research & Development,Healthcare Representative,Male,50,Travel_Rarely,Technical Degree,Single,10496,4,No,4,4,3,3.333333333,1.666666667,0.573,0.19,0.067,Retention,Understand employee expectations and strengthen long-term retention strategies.,50.0
1292,0.5028,Medium,OvertimeRisk,2.0354,0,Increases Attrition Risk,StockOptionLevel,1.2193,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6968,1.0,Increases Attrition Risk,Research & Development,Manufacturing Director,Male,37,Travel_Rarely,Medical,Single,4213,10,No,1,4,1,2.0,1.0,0.512,0.91,0.4,Retention,Understand employee expectations and strengthen long-term retention strategies.,50.0
513,0.5047,Medium,OvertimeRisk,2.0935,0,Increases Attrition Risk,StockOptionLevel,1.303,0.0,Increases Attrition Risk,JobSatisfaction,-0.5554,4.0,Reduces Attrition Risk,Research & Development,Research Scientist,Male,27,Travel_Rarely,Medical,Single,2045,4,No,4,1,3,2.333333333,0.666666667,0.359,0.67,0.067,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",50.0
98,0.4954,Medium,OvertimeRisk,2.054,0,Increases Attrition Risk,StockOptionLevel,1.0139,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6569,1.0,Increases Attrition Risk,Sales,Sales Executive,Male,28,Non-Travel,Medical,Married,4221,5,No,3,2,4,2.0,1.333333333,0.512,0.83,0.067,Retention,Understand employee expectations and strengthen long-term retention strategies.,50.0
821,0.4961,Medium,OvertimeRisk,1.978,0,Increases Attrition Risk,FrequentTraveler,0.7187,1.0,Increases Attrition Risk,NumCompaniesWorked,0.5285,1.0,Increases Attrition Risk,Sales,Sales Executive,Male,35,Travel_Frequently,Marketing,Divorced,4968,5,No,4,4,3,3.666666667,1.666666667,0.417,0.83,0.067,Retention,Understand employee expectations and strengthen long-term retention strategies.,50.0
845,0.4918,Medium,OvertimeRisk,2.0686,0,Increases Attrition Risk,FrequentTraveler,0.7993,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5866,1.0,Increases Attrition Risk,Sales,Sales Executive,Male,30,Travel_Rarely,Marketing,Married,6578,10,No,3,3,3,1.666666667,1.333333333,0.561,0.91,0.133,Retention,Understand employee expectations and strengthen long-term retention strategies.,49.0
1280,0.4914,Medium,OvertimeRisk,2.0013,1,Increases Attrition Risk,FrequentTraveler,1.0304,1.0,Increases Attrition Risk,NumCompaniesWorked,0.6771,1.0,Increases Attrition Risk,Research & Development,Research Scientist,Male,44,Travel_Frequently,Medical,Divorced,2342,5,Yes,2,3,2,2.333333333,1.0,0.313,0.71,0.467,Retention,Understand employee expectations and strengthen long-term retention strategies.,49.0
1130,0.4877,Medium,OvertimeRisk,2.2362,0,Increases Attrition Risk,StockOptionLevel,1.3134,0.0,Increases Attrition Risk,NumCompaniesWorked,0.783,8.0,Increases Attrition Risk,Research & Development,Manager,Male,42,Travel_Rarely,Other,Single,19613,1,No,4,4,3,3.333333333,1.666666667,0.929,0.04,0.067,Retention,Understand employee expectations and strengthen long-term retention strategies.,49.0
514,0.4874,Medium,OvertimeRisk,1.9397,1,Increases Attrition Risk,StockOptionLevel,1.3636,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8705,1.0,Increases Attrition Risk,Research & Development,Research Scientist,Male,20,Travel_Rarely,Medical,Single,1009,1,Yes,3,4,3,3.333333333,1.666666667,0.311,0.5,0.333,Retention,Understand employee expectations and strengthen long-term retention strategies.,49.0
67,0.4892,Medium,OvertimeRisk,2.2032,0,Increases Attrition Risk,StockOptionLevel,1.1211,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7888,1.0,Increases Attrition Risk,Research & Development,Manufacturing Director,Male,36,Travel_Frequently,Life Sciences,Single,6499,6,No,2,2,3,1.666666667,1.0,0.464,0.86,0.2,Retention,Understand employee expectations and strengthen long-term retention strategies.,49.0
69,0.4921,Medium,OvertimeRisk,1.8169,0,Increases Attrition Risk,NumCompaniesWorked,0.739,4.0,Increases Attrition Risk,FrequentTraveler,0.6559,1.0,Increases Attrition Risk,Research & Development,Research Scientist,Male,35,Travel_Frequently,Medical,Married,2194,3,No,1,2,2,2.0,0.666666667,0.359,0.5,0.333,Retention,Understand employee expectations and strengthen long-term retention strategies.,49.0
391,0.4924,Medium,OvertimeRisk,2.1258,0,Increases Attrition Risk,FrequentTraveler,0.921,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7611,1.0,Increases Attrition Risk,Research & Development,Research Director,Male,43,Travel_Rarely,Life Sciences,Divorced,14336,25,No,2,1,3,1.333333333,0.666666667,0.517,0.96,0.2,Retention,Understand employee expectations and strengthen long-term retention strategies.,49.0
1002,0.4855,Medium,OvertimeRisk,2.2152,0,Increases Attrition Risk,StockOptionLevel,1.06,0.0,Increases Attrition Risk,JobSatisfaction,-0.5243,3.0,Reduces Attrition Risk,Research & Development,Laboratory Technician,Female,37,Travel_Rarely,Medical,Single,3629,3,No,3,1,3,1.333333333,0.666666667,0.5,0.33,0.133,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",49.0
865,0.4887,Medium,OvertimeRisk,2.1134,0,Increases Attrition Risk,NumCompaniesWorked,0.8722,6.0,Increases Attrition Risk,FrequentTraveler,0.7262,0.0,Increases Attrition Risk,Research & Development,Research Scientist,Male,41,Non-Travel,Life Sciences,Divorced,2107,1,No,1,1,1,0.333333333,0.0,0.476,0.17,0.4,Retention,Understand employee expectations and strengthen long-term retention strategies.,49.0
447,0.4877,Medium,OvertimeRisk,2.2178,0,Increases Attrition Risk,StockOptionLevel,1.1956,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6031,7.0,Increases Attrition Risk,Sales,Sales Executive,Male,41,Non-Travel,Life Sciences,Single,6230,14,No,4,4,3,3.666666667,1.666666667,0.466,0.82,0.067,Retention,Understand employee expectations and strengthen long-term retention strategies.,49.0
902,0.4857,Medium,OvertimeRisk,2.128,0,Increases Attrition Risk,StockOptionLevel,1.2566,0.0,Increases Attrition Risk,JobSatisfaction,-0.6522,2.0,Reduces Attrition Risk,Research & Development,Laboratory Technician,Male,48,Travel_Rarely,Technical Degree,Single,2559,1,No,2,4,2,3.0,1.333333333,0.333,0.12,0.267,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",49.0
697,0.4904,Medium,OvertimeRisk,2.1726,0,Increases Attrition Risk,StockOptionLevel,1.1984,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7185,1.0,Increases Attrition Risk,Research & Development,Laboratory Technician,Male,45,Non-Travel,Life Sciences,Married,4447,9,No,2,3,2,2.0,1.0,0.44,0.9,0.267,Retention,Understand employee expectations and strengthen long-term retention strategies.,49.0
1285,0.4889,Medium,OvertimeRisk,2.164,0,Increases Attrition Risk,StockOptionLevel,1.2058,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7342,7.0,Increases Attrition Risk,Research & Development,Research Director,Male,39,Travel_Rarely,Medical,Single,13464,4,No,3,3,3,2.666666667,1.333333333,0.694,0.4,0.133,Retention,Understand employee expectations and strengthen long-term retention strategies.,49.0
953,0.4913,Medium,OvertimeRisk,1.9254,1,Increases Attrition Risk,StockOptionLevel,1.2941,0.0,Increases Attrition Risk,JobSatisfaction,-0.6091,2.0,Reduces Attrition Risk,Sales,Sales Representative,Female,31,Travel_Frequently,Life Sciences,Single,2302,3,Yes,2,4,4,2.0,2.0,0.289,0.75,0.333,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",49.0
952,0.4874,Medium,OvertimeRisk,2.0484,0,Increases Attrition Risk,StockOptionLevel,0.996,0.0,Increases Attrition Risk,BusinessTravel_Non-Travel,-0.6573,1.0,Reduces Attrition Risk,Sales,Sales Executive,Male,41,Non-Travel,Medical,Single,6151,19,No,2,3,3,1.0,1.333333333,0.22,0.95,0.4,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",49.0
