EmployeeID,PredictedProbability,RiskLevel,Driver_1,SHAP_1,FeatureValue_1,Impact_1,Driver_2,SHAP_2,FeatureValue_2,Impact_2,Driver_3,SHAP_3,FeatureValue_3,Impact_3
470,0.6219,Medium,OvertimeRisk,2.131,0,Increases Attrition Risk,StockOptionLevel,1.2202,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7187,8.0,Increases Attrition Risk
471,0.0383,Low,OvertimeRisk,1.4981,0,Increases Attrition Risk,MaritalStatus_Single,-0.4416,0.0,Reduces Attrition Risk,JobInvolvement,-0.4349,3.0,Reduces Attrition Risk
472,0.0925,Low,OvertimeRisk,1.5928,0,Increases Attrition Risk,NumCompaniesWorked,0.6628,3.0,Increases Attrition Risk,MaritalStatus_Single,-0.5096,0.0,Reduces Attrition Risk
473,0.1488,Low,OvertimeRisk,2.0781,0,Increases Attrition Risk,FrequentTraveler,0.6776,0.0,Increases Attrition Risk,DailyRate,-0.5741,446.0,Reduces Attrition Risk
474,0.173,Low,OvertimeRisk,2.1666,1,Increases Attrition Risk,NumCompaniesWorked,0.7688,1.0,Increases Attrition Risk,FrequentTraveler,0.6168,0.0,Increases Attrition Risk
475,0.3565,Medium,OvertimeRisk,2.0801,1,Increases Attrition Risk,FrequentTraveler,0.9456,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7538,1.0,Increases Attrition Risk
476,0.374,Medium,OvertimeRisk,2.0815,0,Increases Attrition Risk,FrequentTraveler,0.9284,0.0,Increases Attrition Risk,CareerGrowthScore,-0.4998,0.609,Reduces Attrition Risk
477,0.105,Low,OvertimeRisk,1.8902,0,Increases Attrition Risk,NumCompaniesWorked,0.7168,1.0,Increases Attrition Risk,DailyRate,-0.5853,823.0,Reduces Attrition Risk
478,0.2337,Low,OvertimeRisk,1.9388,0,Increases Attrition Risk,NumCompaniesWorked,0.7313,1.0,Increases Attrition Risk,DailyRate,-0.5293,1246.0,Reduces Attrition Risk
479,0.6866,High,OvertimeRisk,1.938,0,Increases Attrition Risk,StockOptionLevel,1.1195,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8791,1.0,Increases Attrition Risk
480,0.4227,Medium,OvertimeRisk,2.1816,1,Increases Attrition Risk,FrequentTraveler,0.8869,1.0,Increases Attrition Risk,NumCompaniesWorked,0.5241,1.0,Increases Attrition Risk
481,0.6886,High,OvertimeRisk,1.6721,0,Increases Attrition Risk,NumCompaniesWorked,0.9167,1.0,Increases Attrition Risk,FrequentTraveler,0.5909,1.0,Increases Attrition Risk
482,0.3572,Medium,OvertimeRisk,2.0797,1,Increases Attrition Risk,FrequentTraveler,0.9107,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7658,1.0,Increases Attrition Risk
483,0.742,High,OvertimeRisk,1.7132,0,Increases Attrition Risk,StockOptionLevel,1.2979,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7362,2.0,Increases Attrition Risk
484,0.4484,Medium,OvertimeRisk,2.2432,0,Increases Attrition Risk,StockOptionLevel,1.212,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5304,4.0,Increases Attrition Risk
485,0.203,Low,OvertimeRisk,1.7214,0,Increases Attrition Risk,FrequentTraveler,0.5932,0.0,Increases Attrition Risk,CareerGrowthScore,-0.5914,0.567,Reduces Attrition Risk
486,0.0672,Low,OvertimeRisk,1.9127,0,Increases Attrition Risk,FrequentTraveler,1.0833,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.4725,0.0,Reduces Attrition Risk
487,0.097,Low,OvertimeRisk,1.6616,1,Increases Attrition Risk,DailyRate,-0.5579,558.0,Reduces Attrition Risk,MaritalStatus_Single,-0.5161,0.0,Reduces Attrition Risk
488,0.5561,Medium,OvertimeRisk,2.1412,0,Increases Attrition Risk,StockOptionLevel,1.4394,0.0,Increases Attrition Risk,JobSatisfaction,-0.7701,2.0,Reduces Attrition Risk
489,0.0933,Low,OvertimeRisk,2.0528,0,Increases Attrition Risk,NumCompaniesWorked,0.6448,1.0,Increases Attrition Risk,MaritalStatus_Single,-0.5644,0.0,Reduces Attrition Risk
490,0.2289,Low,OvertimeRisk,1.9054,1,Increases Attrition Risk,NumCompaniesWorked,0.7328,4.0,Increases Attrition Risk,DailyRate,-0.6285,782.0,Reduces Attrition Risk
491,0.7741,High,OvertimeRisk,2.3965,0,Increases Attrition Risk,StockOptionLevel,1.358,0.0,Increases Attrition Risk,EngagementScore,-0.5736,2.333333333,Reduces Attrition Risk
492,0.1994,Low,OvertimeRisk,2.0666,1,Increases Attrition Risk,FrequentTraveler,0.749,1.0,Increases Attrition Risk,DailyRate,-0.4846,1001.0,Reduces Attrition Risk
493,0.2375,Low,OvertimeRisk,1.928,0,Increases Attrition Risk,FrequentTraveler,0.8757,0.0,Increases Attrition Risk,DailyRate,-0.6471,1236.0,Reduces Attrition Risk
494,0.5871,Medium,OvertimeRisk,2.1879,0,Increases Attrition Risk,StockOptionLevel,1.2476,0.0,Increases Attrition Risk,JobSatisfaction,-0.545,3.0,Reduces Attrition Risk
495,0.2891,Low,OvertimeRisk,1.9427,1,Increases Attrition Risk,FrequentTraveler,0.8761,0.0,Increases Attrition Risk,NumCompaniesWorked,0.4643,1.0,Increases Attrition Risk
496,0.451,Medium,OvertimeRisk,1.5042,0,Increases Attrition Risk,FrequentTraveler,0.958,0.0,Increases Attrition Risk,JobInvolvement,-0.4791,3.0,Reduces Attrition Risk
497,0.6732,High,OvertimeRisk,1.871,0,Increases Attrition Risk,StockOptionLevel,1.3065,0.0,Increases Attrition Risk,NumCompaniesWorked,0.689,1.0,Increases Attrition Risk
498,0.1628,Low,OvertimeRisk,2.0462,1,Increases Attrition Risk,NumCompaniesWorked,0.7655,4.0,Increases Attrition Risk,DailyRate,-0.5724,1315.0,Reduces Attrition Risk
499,0.1422,Low,OvertimeRisk,1.6554,0,Increases Attrition Risk,StockOptionLevel,1.1659,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.5758,0.0,Reduces Attrition Risk
500,0.4067,Medium,OvertimeRisk,1.8348,0,Increases Attrition Risk,StockOptionLevel,0.9936,0.0,Increases Attrition Risk,FrequentTraveler,0.614,0.0,Increases Attrition Risk
501,0.1494,Low,OvertimeRisk,2.0183,1,Increases Attrition Risk,FrequentTraveler,0.9611,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5796,1.0,Increases Attrition Risk
502,0.148,Low,OvertimeRisk,1.7982,0,Increases Attrition Risk,NumCompaniesWorked,0.7171,1.0,Increases Attrition Risk,DailyRate,-0.5951,160.0,Reduces Attrition Risk
503,0.2569,Low,OvertimeRisk,1.7713,0,Increases Attrition Risk,StockOptionLevel,1.3169,0.0,Increases Attrition Risk,RelationshipSatisfaction,-0.5274,4.0,Reduces Attrition Risk
504,0.2584,Low,OvertimeRisk,2.0818,0,Increases Attrition Risk,FrequentTraveler,0.8643,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7456,1.0,Increases Attrition Risk
505,0.333,Medium,OvertimeRisk,1.6967,0,Increases Attrition Risk,FrequentTraveler,0.6177,1.0,Increases Attrition Risk,IncomePerJobLevel,-0.5947,2143.0,Reduces Attrition Risk
506,0.233,Low,OvertimeRisk,2.089,1,Increases Attrition Risk,FrequentTraveler,0.9488,0.0,Increases Attrition Risk,TotalWorkingYears,-0.5571,3.0,Reduces Attrition Risk
507,0.1463,Low,OvertimeRisk,2.0463,0,Increases Attrition Risk,FrequentTraveler,0.762,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7284,1.0,Increases Attrition Risk
508,0.3719,Medium,OvertimeRisk,1.9233,0,Increases Attrition Risk,FrequentTraveler,0.752,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6546,1.0,Increases Attrition Risk
509,0.5748,Medium,OvertimeRisk,2.0286,0,Increases Attrition Risk,StockOptionLevel,1.208,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8026,1.0,Increases Attrition Risk
510,0.4526,Medium,OvertimeRisk,1.8855,0,Increases Attrition Risk,FrequentTraveler,0.9409,1.0,Increases Attrition Risk,NumCompaniesWorked,0.7183,3.0,Increases Attrition Risk
511,0.0795,Low,OvertimeRisk,1.8489,0,Increases Attrition Risk,NumCompaniesWorked,0.9463,2.0,Increases Attrition Risk,MaritalStatus_Single,-0.545,0.0,Reduces Attrition Risk
512,0.3604,Medium,OvertimeRisk,1.7244,1,Increases Attrition Risk,FrequentTraveler,0.887,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8223,2.0,Increases Attrition Risk
513,0.5047,Medium,OvertimeRisk,2.0935,0,Increases Attrition Risk,StockOptionLevel,1.303,0.0,Increases Attrition Risk,JobSatisfaction,-0.5554,4.0,Reduces Attrition Risk
514,0.4874,Medium,OvertimeRisk,1.9397,1,Increases Attrition Risk,StockOptionLevel,1.3636,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8705,1.0,Increases Attrition Risk
515,0.8772,High,OvertimeRisk,2.4604,1,Increases Attrition Risk,StockOptionLevel,1.1586,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7938,1.0,Increases Attrition Risk
516,0.2201,Low,OvertimeRisk,2.0519,0,Increases Attrition Risk,NumCompaniesWorked,0.8487,1.0,Increases Attrition Risk,BusinessTravel_Non-Travel,-0.5801,1.0,Reduces Attrition Risk
517,0.4591,Medium,OvertimeRisk,2.0047,0,Increases Attrition Risk,NumCompaniesWorked,0.9609,2.0,Increases Attrition Risk,FrequentTraveler,0.6745,0.0,Increases Attrition Risk
518,0.1528,Low,OvertimeRisk,1.8737,0,Increases Attrition Risk,MaritalStatus_Single,-0.6235,0.0,Reduces Attrition Risk,JobRole_Sales Executive,0.4403,1.0,Increases Attrition Risk
519,0.8208,High,OvertimeRisk,2.2389,0,Increases Attrition Risk,StockOptionLevel,1.1806,0.0,Increases Attrition Risk,JobSatisfaction,-0.4511,4.0,Reduces Attrition Risk
520,0.5827,Medium,OvertimeRisk,2.2123,0,Increases Attrition Risk,FrequentTraveler,0.9717,1.0,Increases Attrition Risk,NumCompaniesWorked,0.7448,1.0,Increases Attrition Risk
521,0.5595,Medium,OvertimeRisk,1.8512,0,Increases Attrition Risk,StockOptionLevel,1.0689,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.5461,0.0,Reduces Attrition Risk
522,0.0597,Low,OvertimeRisk,1.8834,1,Increases Attrition Risk,FrequentTraveler,0.5883,1.0,Increases Attrition Risk,MaritalStatus_Single,-0.4777,0.0,Reduces Attrition Risk
523,0.6838,High,OvertimeRisk,2.2171,0,Increases Attrition Risk,StockOptionLevel,1.3148,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7725,3.0,Increases Attrition Risk
524,0.0877,Low,OvertimeRisk,1.9662,1,Increases Attrition Risk,NumCompaniesWorked,0.824,1.0,Increases Attrition Risk,TotalWorkingYears,-0.569,20.0,Reduces Attrition Risk
525,0.3724,Medium,OvertimeRisk,2.1785,0,Increases Attrition Risk,StockOptionLevel,1.3186,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6362,1.0,Increases Attrition Risk
526,0.7644,High,OvertimeRisk,1.9594,0,Increases Attrition Risk,StockOptionLevel,1.0398,0.0,Increases Attrition Risk,JobSatisfaction,-0.5518,3.0,Reduces Attrition Risk
527,0.2114,Low,OvertimeRisk,1.9706,0,Increases Attrition Risk,StockOptionLevel,1.2578,0.0,Increases Attrition Risk,JobSatisfaction,-0.5815,3.0,Reduces Attrition Risk
528,0.6968,High,OvertimeRisk,2.2999,0,Increases Attrition Risk,StockOptionLevel,1.1451,0.0,Increases Attrition Risk,JobSatisfaction,-0.497,4.0,Reduces Attrition Risk
529,0.4379,Medium,OvertimeRisk,1.7576,1,Increases Attrition Risk,FrequentTraveler,0.828,1.0,Increases Attrition Risk,MaritalStatus_Single,-0.5608,0.0,Reduces Attrition Risk
530,0.3217,Low,OvertimeRisk,2.1786,0,Increases Attrition Risk,StockOptionLevel,1.2133,0.0,Increases Attrition Risk,JobSatisfaction,-0.4997,4.0,Reduces Attrition Risk
531,0.2899,Low,OvertimeRisk,2.0543,0,Increases Attrition Risk,StockOptionLevel,1.3478,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6072,1.0,Increases Attrition Risk
532,0.2556,Low,OvertimeRisk,2.3519,0,Increases Attrition Risk,StockOptionLevel,1.2633,0.0,Increases Attrition Risk,JobSatisfaction,-0.5742,4.0,Reduces Attrition Risk
533,0.7577,High,OvertimeRisk,1.8604,0,Increases Attrition Risk,StockOptionLevel,1.3862,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6221,2.0,Increases Attrition Risk
534,0.3696,Medium,OvertimeRisk,1.787,1,Increases Attrition Risk,FrequentTraveler,0.581,1.0,Increases Attrition Risk,MaritalStatus_Single,-0.4983,0.0,Reduces Attrition Risk
535,0.2553,Low,OvertimeRisk,1.9036,0,Increases Attrition Risk,StockOptionLevel,1.0836,0.0,Increases Attrition Risk,NumCompaniesWorked,0.9149,3.0,Increases Attrition Risk
536,0.2977,Low,OvertimeRisk,2.0409,0,Increases Attrition Risk,FrequentTraveler,0.915,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6235,3.0,Increases Attrition Risk
537,0.8912,High,OvertimeRisk,2.1142,0,Increases Attrition Risk,StockOptionLevel,1.1992,0.0,Increases Attrition Risk,Age,-0.5959,60.0,Reduces Attrition Risk
538,0.3401,Medium,OvertimeRisk,2.1196,0,Increases Attrition Risk,FrequentTraveler,0.9203,1.0,Increases Attrition Risk,NumCompaniesWorked,0.7329,1.0,Increases Attrition Risk
539,0.1826,Low,OvertimeRisk,2.0273,0,Increases Attrition Risk,NumCompaniesWorked,0.7742,1.0,Increases Attrition Risk,FrequentTraveler,0.5405,0.0,Increases Attrition Risk
540,0.3533,Medium,OvertimeRisk,1.5562,0,Increases Attrition Risk,NumCompaniesWorked,0.6284,7.0,Increases Attrition Risk,FrequentTraveler,0.5393,0.0,Increases Attrition Risk
541,0.4473,Medium,OvertimeRisk,2.3345,1,Increases Attrition Risk,StockOptionLevel,1.2404,0.0,Increases Attrition Risk,JobSatisfaction,-0.629,2.0,Reduces Attrition Risk
542,0.3124,Low,OvertimeRisk,2.1527,0,Increases Attrition Risk,FrequentTraveler,0.9197,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.553,0.0,Reduces Attrition Risk
543,0.14,Low,OvertimeRisk,2.0164,1,Increases Attrition Risk,StockOptionLevel,1.345,0.0,Increases Attrition Risk,JobSatisfaction,-0.5974,3.0,Reduces Attrition Risk
544,0.4261,Medium,OvertimeRisk,2.1752,0,Increases Attrition Risk,StockOptionLevel,1.0868,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7318,2.0,Increases Attrition Risk
545,0.2277,Low,OvertimeRisk,1.8992,1,Increases Attrition Risk,FrequentTraveler,0.8392,1.0,Increases Attrition Risk,Gender_Female,-0.5488,1.0,Reduces Attrition Risk
546,0.524,Medium,OvertimeRisk,2.12,0,Increases Attrition Risk,FrequentTraveler,0.9651,0.0,Increases Attrition Risk,CareerGrowthScore,-0.5547,0.547,Reduces Attrition Risk
547,0.553,Medium,OvertimeRisk,1.8939,0,Increases Attrition Risk,StockOptionLevel,1.2119,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8636,1.0,Increases Attrition Risk
548,0.3042,Low,OvertimeRisk,1.9252,1,Increases Attrition Risk,StockOptionLevel,1.0966,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7474,6.0,Increases Attrition Risk
549,0.2747,Low,OvertimeRisk,1.9127,0,Increases Attrition Risk,FrequentTraveler,0.6126,1.0,Increases Attrition Risk,MaritalStatus_Single,-0.5041,0.0,Reduces Attrition Risk
550,0.4414,Medium,OvertimeRisk,2.0942,0,Increases Attrition Risk,StockOptionLevel,1.2286,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5771,3.0,Increases Attrition Risk
551,0.4987,Medium,OvertimeRisk,2.0786,0,Increases Attrition Risk,FrequentTraveler,0.8914,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7615,1.0,Increases Attrition Risk
552,0.0764,Low,OvertimeRisk,1.7529,0,Increases Attrition Risk,MaritalStatus_Single,-0.5629,0.0,Reduces Attrition Risk,FrequentTraveler,0.5448,0.0,Increases Attrition Risk
553,0.379,Medium,OvertimeRisk,1.8962,0,Increases Attrition Risk,StockOptionLevel,1.2036,0.0,Increases Attrition Risk,NumCompaniesWorked,0.9323,7.0,Increases Attrition Risk
554,0.2566,Low,OvertimeRisk,1.9299,1,Increases Attrition Risk,StockOptionLevel,1.2621,0.0,Increases Attrition Risk,RelationshipSatisfaction,-0.5362,4.0,Reduces Attrition Risk
555,0.4583,Medium,OvertimeRisk,2.2495,0,Increases Attrition Risk,StockOptionLevel,1.1457,0.0,Increases Attrition Risk,ExperienceRatio,-0.4919,0.33,Reduces Attrition Risk
556,0.4606,Medium,OvertimeRisk,1.8392,0,Increases Attrition Risk,FrequentTraveler,0.6899,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5542,1.0,Increases Attrition Risk
557,0.3468,Medium,OvertimeRisk,2.0306,0,Increases Attrition Risk,StockOptionLevel,1.1939,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7557,2.0,Increases Attrition Risk
558,0.2377,Low,OvertimeRisk,1.8581,0,Increases Attrition Risk,NumCompaniesWorked,0.7436,2.0,Increases Attrition Risk,DailyRate,-0.5703,1225.0,Reduces Attrition Risk
559,0.3408,Medium,OvertimeRisk,2.1341,0,Increases Attrition Risk,FrequentTraveler,0.8017,1.0,Increases Attrition Risk,NumCompaniesWorked,0.6675,1.0,Increases Attrition Risk
560,0.3625,Medium,OvertimeRisk,1.7307,1,Increases Attrition Risk,FrequentTraveler,0.7623,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7028,6.0,Increases Attrition Risk
561,0.3034,Low,OvertimeRisk,2.1045,0,Increases Attrition Risk,FrequentTraveler,0.8122,0.0,Increases Attrition Risk,DailyRate,-0.5895,167.0,Reduces Attrition Risk
562,0.4037,Medium,OvertimeRisk,1.9948,0,Increases Attrition Risk,StockOptionLevel,1.1468,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8039,1.0,Increases Attrition Risk
563,0.5156,Medium,OvertimeRisk,2.4155,1,Increases Attrition Risk,StockOptionLevel,1.3072,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7947,1.0,Increases Attrition Risk
564,0.3189,Low,OvertimeRisk,2.1023,0,Increases Attrition Risk,StockOptionLevel,1.0578,0.0,Increases Attrition Risk,RelationshipSatisfaction,-0.5325,2.0,Reduces Attrition Risk
565,0.5772,Medium,OvertimeRisk,2.1023,0,Increases Attrition Risk,StockOptionLevel,1.1096,0.0,Increases Attrition Risk,JobSatisfaction,-0.5396,3.0,Reduces Attrition Risk
566,0.7891,High,OvertimeRisk,2.1319,0,Increases Attrition Risk,StockOptionLevel,1.1973,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7577,1.0,Increases Attrition Risk
567,0.8044,High,OvertimeRisk,2.1111,1,Increases Attrition Risk,StockOptionLevel,1.0876,0.0,Increases Attrition Risk,JobSatisfaction,-0.4688,3.0,Reduces Attrition Risk
568,0.6312,Medium,OvertimeRisk,2.3085,0,Increases Attrition Risk,StockOptionLevel,1.2539,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5481,1.0,Increases Attrition Risk
569,0.2241,Low,OvertimeRisk,1.8895,1,Increases Attrition Risk,NumCompaniesWorked,0.7223,5.0,Increases Attrition Risk,DailyRate,-0.614,725.0,Reduces Attrition Risk
570,0.8547,High,OvertimeRisk,2.4111,0,Increases Attrition Risk,StockOptionLevel,1.1325,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6054,1.0,Increases Attrition Risk
571,0.0776,Low,OvertimeRisk,1.8834,0,Increases Attrition Risk,FrequentTraveler,0.7857,0.0,Increases Attrition Risk,DailyRate,-0.5719,715.0,Reduces Attrition Risk
572,0.3595,Medium,OvertimeRisk,1.9622,0,Increases Attrition Risk,FrequentTraveler,0.6979,1.0,Increases Attrition Risk,IncomePerJobLevel,-0.6169,4364.0,Reduces Attrition Risk
573,0.1735,Low,OvertimeRisk,1.792,0,Increases Attrition Risk,MaritalStatus_Single,-0.5438,0.0,Reduces Attrition Risk,NumCompaniesWorked,0.5409,4.0,Increases Attrition Risk
574,0.8989,High,OvertimeRisk,2.3075,0,Increases Attrition Risk,StockOptionLevel,1.225,0.0,Increases Attrition Risk,Age,-0.4844,26.0,Reduces Attrition Risk
575,0.5263,Medium,OvertimeRisk,2.2723,0,Increases Attrition Risk,StockOptionLevel,1.3212,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5953,2.0,Increases Attrition Risk
576,0.0638,Low,OvertimeRisk,1.9012,1,Increases Attrition Risk,DailyRate,-0.5506,376.0,Reduces Attrition Risk,MaritalStatus_Single,-0.4889,0.0,Reduces Attrition Risk
577,0.2764,Low,OvertimeRisk,1.8646,0,Increases Attrition Risk,MaritalStatus_Single,-0.5905,0.0,Reduces Attrition Risk,FrequentTraveler,0.5623,1.0,Increases Attrition Risk
578,0.208,Low,OvertimeRisk,2.0147,1,Increases Attrition Risk,FrequentTraveler,1.1335,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.5027,0.0,Reduces Attrition Risk
579,0.467,Medium,OvertimeRisk,1.8988,1,Increases Attrition Risk,StockOptionLevel,1.2434,0.0,Increases Attrition Risk,NumCompaniesWorked,0.4472,6.0,Increases Attrition Risk
580,0.406,Medium,OvertimeRisk,1.9957,0,Increases Attrition Risk,StockOptionLevel,1.3062,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5417,1.0,Increases Attrition Risk
581,0.43,Medium,OvertimeRisk,1.7929,0,Increases Attrition Risk,FrequentTraveler,0.8633,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6671,1.0,Increases Attrition Risk
582,0.1828,Low,OvertimeRisk,2.0497,0,Increases Attrition Risk,NumCompaniesWorked,0.6755,3.0,Increases Attrition Risk,FrequentTraveler,0.5801,0.0,Increases Attrition Risk
583,0.368,Medium,OvertimeRisk,1.8862,0,Increases Attrition Risk,FrequentTraveler,0.8248,1.0,Increases Attrition Risk,NumCompaniesWorked,0.7178,1.0,Increases Attrition Risk
584,0.2482,Low,OvertimeRisk,1.8196,0,Increases Attrition Risk,FrequentTraveler,0.8369,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.5264,0.0,Reduces Attrition Risk
585,0.5184,Medium,OvertimeRisk,2.047,0,Increases Attrition Risk,FrequentTraveler,0.922,1.0,Increases Attrition Risk,NumCompaniesWorked,0.7433,1.0,Increases Attrition Risk
586,0.6154,Medium,OvertimeRisk,1.9768,1,Increases Attrition Risk,NumCompaniesWorked,0.8229,1.0,Increases Attrition Risk,JobRole_Laboratory Technician,0.5757,1.0,Increases Attrition Risk
587,0.2114,Low,OvertimeRisk,2.1191,0,Increases Attrition Risk,NumCompaniesWorked,0.718,1.0,Increases Attrition Risk,FrequentTraveler,0.6142,0.0,Increases Attrition Risk
588,0.167,Low,OvertimeRisk,2.1184,0,Increases Attrition Risk,JobRole_Laboratory Technician,0.5881,1.0,Increases Attrition Risk,MaritalStatus_Single,-0.5233,0.0,Reduces Attrition Risk
589,0.2249,Low,OvertimeRisk,1.9775,0,Increases Attrition Risk,StockOptionLevel,1.0997,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8612,5.0,Increases Attrition Risk
590,0.3657,Medium,OvertimeRisk,1.8861,1,Increases Attrition Risk,DailyRate,-0.6012,805.0,Reduces Attrition Risk,NumCompaniesWorked,0.5848,1.0,Increases Attrition Risk
591,0.0353,Low,OvertimeRisk,1.673,0,Increases Attrition Risk,StockOptionLevel,1.166,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.5565,0.0,Reduces Attrition Risk
592,0.4327,Medium,OvertimeRisk,1.8981,0,Increases Attrition Risk,StockOptionLevel,1.074,0.0,Increases Attrition Risk,CareerGrowthScore,-0.4997,0.512,Reduces Attrition Risk
